,Unnamed: 0,Ticker,Short Name,Market Cap,Rank(Current Market Cap),Sector,Prim Exch Nm,Country,Cntry of Incorp,Best Analyst Rating,52Wk High,52Wk Low,52Wk Low Dt,52Wk High Dt,1Y Tot Ret (%),2/12/2019,1/1/2020,3/2/2020,2/3/2020,1/4/2020,1/5/2020,1/6/2020,1/7/2020,3/8/2020,1/9/2020,1/10/2020,2/11/2020,ratio_yearvar_meanprice,performance category,Value category,performance category_2
2615,2615,SCR FP Equity,SCOR SE,6277981184,2621,Financial,EN Paris,FRANCE,FR,4.380952358,43.45,17.45,3/17/2020,12/2/2019,-23.01,42.45,41.96,42.5,36.56,21.33,28.24,24.78,27.03,26.55,26.76,27.62,24.93,0.841628227,neg_performers,Middle Value,high_negative_performance
2616,2616,BSMXB MM Equity,BANCO SANTANDER,6277401088,2622,Financial,BMV Mexico,MEXICO,MX,4.294117451,1.61,0.5,9/10/2020,2/12/2020,-19,1.23,1.37,1.44,1.31,0.61,0.54,0.68,0.73,0.65,0.64,0.63,0.73,1.261363636,neg_performers,Middle Value,moderate_negative_performance
2617,2617,9201 JP Equity,JAPAN AIRLINES C,6274696192,2623,"Consumer, Cyclical",Tokyo,JAPAN,JP,3.888888836,31.85,14.75,11/9/2020,1/10/2020,-42.94,31.1,31.27,27.95,24.76,17.73,17.58,19.96,17.79,15.79,19.86,18.63,17.64,0.789048681,neg_performers,Middle Value,high_negative_performance
2618,2618,TOM NO Equity,TOMRA SYSTEMS AS,6274501120,2624,Industrial,Oslo,NORWAY,NO,2.666666746,48.73,20.83,3/16/2020,10/16/2020,46.5,29.46,31.68,29.52,32.32,27.41,32.92,36.25,36.72,41.98,47.59,43.61,40.16,0.779293329,pos_performers,Middle Value,high_positive_performance
2619,2619,MAIL LI Equity,MAIL.RU GROU-GDR,6272342016,2625,Technology,London Intl,RUSSIA,VG,4.647058964,33.05,11.2,3/16/2020,9/1/2020,40.52,19.55,22.3,23.3,19.47,15.24,18,17.5,22.5,27.45,32.6,27.8,26.05,0.964821902,pos_performers,Middle Value,high_positive_performance
2620,2620,MNSO US Equity,MINISO GROUP-ADR,6268771840,2626,"Consumer, Cyclical",New York,CHINA,KY,4.666666508,24.9,18.34,10/26/2020,10/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,19.3,4.078756477,no_data,Middle Value,no data
2621,2621,REYN US Equity,REYNOLDS CONSUME,6265850880,2627,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,4.555555344,36,21.61,3/16/2020,6/5/2020,0,0,0,29.61,28.23,28.3,32.89,33.52,34.3,34.36,33.32,30.95,29.59,0.548068683,no_data,Middle Value,no data
2622,2622,GPSC TB Equity,GLOBAL POWER SYN,6263987712,2628,Utilities,Bangkok,THAILAND,TH,4.529411793,3.24,1.34,3/13/2020,1/15/2020,-22.33,2.72,2.88,2.62,1.95,1.69,2.17,2.42,2.38,2.15,2.03,1.86,1.66,0.859404448,neg_performers,Middle Value,high_negative_performance
2623,2623,8473 JP Equity,SBI HOLDINGS INC,6262981632,2629,Financial,Tokyo,JAPAN,JP,5,26.63,11.49,3/19/2020,9/30/2020,25.03,20.71,21.31,23.12,20.14,14.25,18.28,21.7,21.49,21.51,22.95,25.7,22.92,0.715050378,pos_performers,Middle Value,high_positive_performance
2624,2624,2371 JP Equity,KAKAKU.COM INC,6252960256,2630,Communications,Tokyo,JAPAN,JP,3.181818247,32.68,15.59,4/3/2020,11/11/2020,14.06,24.34,25.71,25.9,22.19,17.86,20.14,25.16,24.39,23.81,26.77,26.22,26.17,0.710455207,pos_performers,Middle Value,moderate_positive_performance
2625,2625,IIVI US Equity,II-VI INC,6251581952,2631,Industrial,NASDAQ GS,UNITED STATES,US,4.578947544,60.77,19,3/12/2020,11/9/2020,122.69,28.41,33.67,33.76,30.73,26.15,32.52,47.28,43.51,51.76,43.09,41.54,45.79,1.093908906,pos_performers,Middle Value,Very_high_positive_performance
2626,2626,FVRR US Equity,FIVERR INTERNATI,6250868224,2632,Communications,New York,ISRAEL,IL,4.125,191.15,19.32,12/9/2019,11/6/2020,705.91,22.54,23.5,25.59,34.34,24.23,39.51,68.57,75.2,102.17,125.31,149.77,151.37,2.448592804,pos_performers,Middle Value,Very_high_positive_performance
2627,2627,PFGC US Equity,PERFORMANCE FOOD,6250358784,2633,"Consumer, Non-cyclical",New York,UNITED STATES,US,4.400000095,54.49,7.41,3/18/2020,2/12/2020,2.63,46.69,51.48,52.36,43.21,22.48,26.91,26.83,27.74,28.13,36.54,35.62,35.06,1.304606858,pos_performers,Middle Value,moderate_positive_performance
2628,2628,019170 KS Equity,SHIN POONG PHARM,6249641984,2634,"Consumer, Non-cyclical",Korea SE,SOUTH KOREA,KR,,183.39,5.18,2/3/2020,9/21/2020,1772.15,5.51,6.26,5.43,6.07,9.82,13.64,17.36,24.35,61.54,123.98,108.75,111.04,4.331179747,pos_performers,Middle Value,Very_high_positive_performance
2629,2629,COR US Equity,CORESITE REALTY,6245117440,2635,Financial,New York,UNITED STATES,US,3.210526228,131.36,90.07,3/24/2020,11/9/2020,15.41,112.08,112.12,118.02,109.52,113.56,120.85,125.08,125.37,127.97,121.72,119.73,121.17,0.347171715,pos_performers,Middle Value,moderate_positive_performance
2630,2630,603866 CH Equity,TOLY BREAD-A,6244034560,2636,"Consumer, Non-cyclical",Shanghai,CHINA,CN,4.789473534,10.09,4.91,2/3/2020,9/3/2020,38.84,5.99,6.09,5.22,6.24,6.75,6.95,7.01,7.24,8.59,9.31,8.77,9.63,0.708053309,pos_performers,Middle Value,high_positive_performance
2631,2631,2633 TT Equity,TAIWAN HIGH SPEE,6243139072,2637,Industrial,Taiwan,TAIWAN,TW,4.5,1.34,0.85,3/19/2020,12/24/2019,-10.39,1.18,1.29,1.17,1.12,0.94,1.15,1.28,1.24,1.12,1.1,1.09,1.06,0.427947598,neg_performers,Middle Value,moderate_negative_performance
2632,2632,7912 JP Equity,DAI NIPPON PRINT,6240061952,2638,"Consumer, Non-cyclical",Tokyo,JAPAN,JP,4,28.51,17.27,3/23/2020,2/6/2020,-30.72,26.96,27.24,28.11,23.98,20.69,20.46,22.7,22.26,22.1,21.26,20.14,19.02,0.490615452,neg_performers,Middle Value,high_negative_performance
2633,2633,LITE US Equity,LUMENTUM HOL,6239320064,2639,Technology,NASDAQ GS,UNITED STATES,US,4.6875,96.74,59.06,3/18/2020,8/3/2020,18.47,74.06,79.3,77.22,82.24,68.61,77.45,74.31,80.18,94.58,86.28,77.01,81.42,0.474628934,pos_performers,Middle Value,moderate_positive_performance
2634,2634,PMAH MK Equity,PRESS METAL ALUM,6237905920,2640,Basic Materials,Bursa Malays,MALAYSIA,MY,4.333333492,1.58,0.62,3/19/2020,11/16/2020,39.62,1.13,1.14,1.19,1.11,0.7,0.92,0.88,1.07,1.12,1.26,1.23,1.34,0.880061115,pos_performers,Middle Value,high_positive_performance
2635,2635,000425 CH Equity,XCMG CONSTRUCT-A,6236920832,2641,Industrial,Shenzhen,CHINA,CN,4.631578922,1.02,0.61,11/22/2019,7/15/2020,20.08,0.65,0.79,0.67,0.82,0.71,0.79,0.84,0.87,0.93,0.89,0.82,0.74,0.516806723,pos_performers,Middle Value,high_positive_performance
2636,2636,G1A GR Equity,GEA GROUP AG,6232930816,2642,Industrial,Xetra,GERMANY,DE,3.107142925,39.7,14.06,3/19/2020,7/23/2020,1.95,32.08,33.06,29.79,27.31,19.66,22.55,30.13,31.83,37.21,35.41,35.16,34.3,0.834975169,pos_performers,Middle Value,moderate_positive_performance
2637,2637,1727 HK Equity,HEBEI CONSTRUC-H,6225495040,2643,Industrial,Hong Kong,CHINA,CN,4.333333492,3.63,0.54,3/13/2020,11/6/2020,418.05,0.6,0.62,0.6,0.58,0.59,0.65,0.86,1.17,1.33,2.25,1.92,3.39,2.546703297,pos_performers,Middle Value,Very_high_positive_performance
2638,2638,REXR US Equity,REXFORD INDUSTRI,6222929408,2644,Financial,New York,UNITED STATES,US,4,53.48,31.79,3/23/2020,2/21/2020,5.55,47.44,45.67,48.33,47.99,37.24,39.71,40.04,42.61,47.12,47.65,47.05,47.46,0.483513217,pos_performers,Middle Value,moderate_positive_performance
2639,2639,ENG SM Equity,ENAGAS SA,6218072064,2645,Utilities,Soc.Bol SIBE,SPAIN,ES,3.227272749,28.51,17.25,3/16/2020,2/21/2020,-6.04,24.43,25.5,26.82,26.19,19.66,23.39,23.28,24.78,25.38,24.31,23.37,21.77,0.467737469,neg_performers,Middle Value,moderate_negative_performance
2640,2640,7453 JP Equity,RYOHIN KEIKAKU,6217984512,2646,"Consumer, Cyclical",Tokyo,JAPAN,JP,3.666666746,24.24,8.71,3/19/2020,1/10/2020,-4.84,22.91,23.53,16.63,13.5,10.54,12.29,15.14,13.96,11.81,15.81,16.49,20.87,0.963200331,neg_performers,Middle Value,moderate_negative_performance
2641,2641,HLF US Equity,HERBALIFE NUTRIT,6216224768,2647,"Consumer, Non-cyclical",New York,UNITED STATES,KY,5,52.89,20.73,3/17/2020,7/13/2020,7.79,44.79,47.67,39.72,34.31,27.46,34.88,44.43,44.96,51.3,49.91,47.89,45.53,0.752500731,pos_performers,Middle Value,moderate_positive_performance
2642,2642,486 HK Equity,RUSAL,6212589568,2649,Basic Materials,Hong Kong,RUSSIA,RU,4.571428776,0.64,0.26,3/19/2020,1/21/2020,6.65,0.44,0.49,0.54,0.49,0.31,0.35,0.4,0.38,0.38,0.41,0.39,0.38,0.919354839,pos_performers,Middle Value,moderate_positive_performance
2643,2643,REH AU Equity,REECE LTD,6208004608,2650,"Consumer, Cyclical",ASE,AUSTRALIA,AU,2.599999905,10.55,4.47,3/23/2020,10/20/2020,26.22,7.18,7.99,7.34,7.58,5.62,5.39,6.42,6.16,7.05,9.13,9.57,9.6,0.819499045,pos_performers,Middle Value,high_positive_performance
2644,2644,601568 CH Equity,SHAANXI BEIYUA-A,6207250944,2651,Basic Materials,Shanghai,CHINA,CN,0,2.19,1.55,11/2/2020,10/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,1.56,4.923076923,no_data,Middle Value,no data
2645,2645,3034 TT Equity,NOVATEK,6206035968,2652,Technology,Taiwan,TAIWAN,TW,4.739130497,10.97,4.71,3/23/2020,8/6/2020,43.65,7.23,7.33,7.04,6.56,5.78,6.27,6.97,7.94,10.06,8.38,9.15,9.24,0.816965742,pos_performers,Middle Value,high_positive_performance
2646,2646,SMDS LN Equity,DS SMITH PLC,6204785664,2653,Industrial,London,BRITAIN,GB,3.384615421,5.3,2.83,3/23/2020,12/13/2019,-13.77,4.9,5.09,4.49,4.05,3.28,3.77,4.23,3.98,3.54,3.38,3.93,3.77,0.612270192,neg_performers,Middle Value,moderate_negative_performance
2647,2647,WWG GR Equity,GELSENWASSER AG,6200507392,2654,Utilities,Frankfurt,GERMANY,DE,,2087.01,1073.09,11/19/2019,9/23/2020,62.93,1185.02,1188.68,1470.85,1285.7,1289.15,1340.54,1446.9,1689.6,1762.35,2004.91,1914.43,1848.85,0.660283997,pos_performers,Middle Value,high_positive_performance
2648,2648,SECUB SS Equity,SECURITAS AB-B,6199784960,2655,"Consumer, Non-cyclical",Stockholm,SWEDEN,SE,2.956521749,17.62,8.92,3/23/2020,12/20/2019,-9.36,16.56,17.24,15.67,13.63,10.24,11.73,13.44,13.47,14.88,14.24,15.22,14.33,0.611778494,neg_performers,Middle Value,moderate_negative_performance
2649,2649,TRP IN Equity,TORRENT PHARMA,6199235072,2656,"Consumer, Non-cyclical",Natl India,INDIA,IN,3.454545498,40.75,21.11,3/19/2020,8/11/2020,52.41,26.38,25.84,26.74,29.28,25.58,30.91,30.79,30.97,36.27,37.09,38.47,34.19,0.632681002,pos_performers,Middle Value,high_positive_performance
2650,2650,GEB CB Equity,GRUPO ENERGIA BO,6196099072,2657,Utilities,Bolsa Colomb,COLOMBIA,CO,4.333333492,0.76,0.43,3/16/2020,2/24/2020,20.47,0.62,0.68,0.71,0.71,0.53,0.57,0.64,0.64,0.61,0.67,0.64,0.62,0.518324607,pos_performers,Middle Value,high_positive_performance
2651,2651,BLND LN Equity,BRIT LAND CO PLC,6195761664,2658,Financial,London,BRITAIN,GB,3.299999952,8.64,3.78,4/3/2020,12/13/2019,-13.92,7.33,8.47,7.27,6.33,3.89,4.95,5.07,4.81,4.77,4.7,4.39,4.53,0.876860622,neg_performers,Middle Value,moderate_negative_performance
2652,2652,GFINBURO MM Equity,GRUPO FIN INB-O,6193672192,2659,Financial,BMV Mexico,MEXICO,MX,2.818181753,1.35,0.52,3/23/2020,1/21/2020,-21,1.18,1.23,1.14,1.08,0.67,0.59,0.71,0.71,0.7,0.76,0.76,0.73,0.970760234,neg_performers,Middle Value,high_negative_performance
2653,2653,BRPT IJ Equity,BARITO PACIFIC,6187486720,2660,Basic Materials,Indonesia,INDONESIA,ID,3,0.11,0.03,3/26/2020,12/23/2019,-22.89,0.1,0.11,0.09,0.07,0.04,0.1,0.09,0.08,0.06,0.06,0.06,0.06,1.043478261,neg_performers,Middle Value,high_negative_performance
2654,2654,DFI SP Equity,DAIRY FARM-900,6181852160,2661,"Consumer, Non-cyclical",Singapore,HONG KONG,BM,4.625,6.07,3.48,3/23/2020,11/25/2019,-24.78,5.72,5.71,5.08,4.74,4.46,4.79,4.43,4.58,4.33,4.15,3.9,3.83,0.557788945,neg_performers,Middle Value,high_negative_performance
2655,2655,SPIB US Equity,SPDR PORTFOLIO I,6177062912,2662,Funds,NYSE Arca,UNITED STATES,US,0,37.08,30.1,3/12/2020,8/10/2020,7.53,35.18,35.31,35.74,35.92,33.75,35.2,35.97,36.55,36.94,36.94,36.76,36.68,0.194365805,pos_performers,Middle Value,moderate_positive_performance
2656,2656,TEL PM Equity,PLDT INC,6176731136,2663,Communications,Philippines,PHILIPPINES,PH,4.166666508,30.6,15.68,3/19/2020,9/1/2020,33.83,20.84,19.5,19.69,19.38,22.73,25.64,24.81,25.13,26.81,30.15,27.64,27.43,0.617911993,pos_performers,Middle Value,high_positive_performance
2657,2657,IGM CN Equity,IGM FINANCIAL IN,6174251520,2664,Financial,Toronto,CANADA,CA,3.5,30.55,14.46,3/23/2020,2/20/2020,-4.6,28.63,28.71,29.41,27.31,15.56,20.17,24.63,24.29,24.57,24.93,23.08,22.66,0.656846402,neg_performers,Middle Value,moderate_negative_performance
2658,2658,SBRY LN Equity,SAINSBURY PLC,6173011456,2665,"Consumer, Non-cyclical",London,BRITAIN,GB,3.833333254,3.11,2.07,3/17/2020,12/27/2019,10,2.76,3.05,2.61,2.62,2.64,2.44,2.41,2.54,2.44,2.4,2.45,2.67,0.402191428,pos_performers,Middle Value,moderate_positive_performance
2659,2659,HLE GR Equity,HELLA GMBH & CO,6170840064,2666,"Consumer, Cyclical",Xetra,GERMANY,DE,3.619047642,56.71,21.62,3/19/2020,12/17/2019,-2.18,53.76,55.33,47.04,41.08,27.44,36.96,39.02,40.71,44.65,48.81,51.51,44.7,0.792979417,neg_performers,Middle Value,moderate_negative_performance
2660,2660,IEML LN Equity,ISHR JP EM LCL,6170762240,2667,Funds,London,IRELAND,IE,0,62.37,47.36,3/19/2020,1/9/2020,1.19,59.91,62.23,59.92,58.32,49.91,52.12,56.51,56.29,56.04,56.61,55.11,54.95,0.265695067,pos_performers,Middle Value,moderate_positive_performance
2661,2661,FSV CN Equity,FIRSTSERVICE-WI,6168875008,2668,Financial,Toronto,CANADA,CA,4,146.23,57.49,3/23/2020,11/9/2020,49.11,95.47,93.1,99.74,102.49,73.33,82.97,93.89,100.7,119.52,127.44,133.03,135.72,0.846890409,pos_performers,Middle Value,high_positive_performance
2662,2662,4587 JP Equity,PEPTIDREAM INC,6166743552,2669,"Consumer, Non-cyclical",Tokyo,JAPAN,JP,4.599999905,52.33,29.03,4/6/2020,1/16/2020,-6.25,46.86,51.54,48.04,41.67,34.83,37.27,44.2,44.36,41.19,41.03,46.61,46.83,0.533150277,neg_performers,Middle Value,moderate_negative_performance
2663,2663,002508 CH Equity,HANGZHOU ROBAM-A,6166253568,2670,"Consumer, Cyclical",Shenzhen,CHINA,CN,4.533333302,6.66,3.45,3/24/2020,8/19/2020,41.6,4.24,4.86,4.21,4.65,3.95,4.51,4.82,4.53,5.58,5.68,4.81,5.65,0.67002957,pos_performers,Middle Value,high_positive_performance
2664,2664,CSNDX SW Equity,ISH NASDAQ100 $A,6162988032,2671,Funds,SIX-SW,IRELAND,IE,0,701.2,378.25,3/23/2020,9/2/2020,44.48,464.25,488.75,511.8,486.15,430.35,505.3,530,575.2,621.2,688.6,650.8,623.9,0.589297933,pos_performers,Middle Value,high_positive_performance
2665,2665,9009 JP Equity,KEISEI ELEC RAIL,6159316480,2672,Industrial,Tokyo,JAPAN,JP,3,42.65,23.12,8/3/2020,11/26/2019,-19.17,41.59,39.02,35.43,33.13,27.8,27.77,32.53,30.72,23.55,29.19,28.13,29.71,0.619066487,neg_performers,Middle Value,moderate_negative_performance
2666,2666,SMAR US Equity,SMARTSHEET INC-A,6158337024,2673,Technology,New York,UNITED STATES,US,4.375,60.8,30.91,3/16/2020,9/2/2020,19.13,44.29,44.92,50.51,47.18,40.53,52.27,59.32,53.86,48.4,59.42,49.61,49.39,0.59809905,pos_performers,Middle Value,moderate_positive_performance
2667,2667,2833 HK Equity,HSI ETF-HKD,6151676928,2674,Funds,Hong Kong,HONG KONG,HK,0,3.81,2.79,3/19/2020,1/14/2020,1.15,3.45,3.67,3.44,3.44,3.04,3.23,3.14,3.22,3.24,3.35,3.1,3.21,0.309638249,pos_performers,Middle Value,moderate_positive_performance
2668,2668,HTA US Equity,HEALTHCARE TRU-A,6150666240,2675,Financial,New York,UNITED STATES,US,4.571428776,34.22,20.61,3/23/2020,3/6/2020,-4.35,29.99,30.28,32.46,31.74,21.89,23.1,26.8,26.94,27.16,26.08,26.35,24.89,0.498413086,neg_performers,Middle Value,moderate_negative_performance
2669,2669,PLNT US Equity,PLANET FITNESS-A,6142090240,2676,"Consumer, Cyclical",New York,UNITED STATES,US,4.25,88.77,23.77,3/18/2020,2/19/2020,-6.65,73.87,74.68,81.58,68.48,42.34,57.62,67.59,62.19,50.73,60.91,63.53,59.32,1.022494888,neg_performers,Middle Value,moderate_negative_performance
2670,2670,603737 CH Equity,SKSHU PAINT CO-A,6140217344,2677,Basic Materials,Shanghai,CHINA,CN,4.722222328,26.01,7.3,3/19/2020,9/24/2020,146.98,8.17,8.27,8.36,10.16,8.87,10.87,11.56,13.26,24.08,23.21,23.64,22.52,1.29802856,pos_performers,Middle Value,Very_high_positive_performance
2671,2671,DLFU IN Equity,DLF LTD,6136076288,2678,Financial,Natl India,INDIA,IN,4.388888836,3.73,1.51,3/25/2020,2/1/2020,-13.09,3.04,3.19,3.24,2.81,1.73,1.94,2.01,1.99,1.84,2.2,2.13,2.21,0.940345923,neg_performers,Middle Value,moderate_negative_performance
2672,2672,600233 CH Equity,YTO EXPRESS GR-A,6135172608,2679,Industrial,Shanghai,CHINA,CN,4.153846264,2.69,1.45,3/23/2020,9/2/2020,7.1,1.75,1.82,1.83,2.04,1.59,1.79,1.9,2.15,2.23,2.45,2.06,2.02,0.629707998,pos_performers,Middle Value,moderate_positive_performance
2673,2673,PSON LN Equity,PEARSON PLC,6130124800,2680,Communications,London,BRITAIN,GB,3.166666746,8.87,5.04,5/14/2020,11/19/2019,-0.79,8.28,8.44,7.37,7.04,6.56,5.7,6.23,7.12,7.07,7.28,7.07,6.63,0.542045052,neg_performers,Middle Value,moderate_negative_performance
2674,2674,KCHOL TI Equity,KOC HOLDING,6123472896,2681,Diversified,Istanbul,TURKEY,TR,4.625,3.67,1.65,3/23/2020,1/22/2020,-6.75,3.6,3.42,3.27,2.81,1.96,2.18,2.46,2.56,2.32,2.04,1.92,1.7,0.801587302,neg_performers,Middle Value,moderate_negative_performance
2675,2675,002013 CH Equity,AVIC ELECTROME-A,6120773632,2682,Industrial,Shenzhen,CHINA,CN,5,1.92,0.86,2/4/2020,10/14/2020,64.13,0.91,1,0.88,1.17,1.03,1.17,1.15,1.12,1.56,1.56,1.69,1.59,0.857720836,pos_performers,Middle Value,high_positive_performance
2676,2676,024110 KS Equity,INDUSTRIAL BANK,6108857856,2683,Financial,Korea SE,SOUTH KOREA,KR,3.296296358,10.77,4.66,3/19/2020,12/16/2019,-18.55,9.99,10.21,8.94,7.92,5.79,6.45,6.93,6.76,6.76,6.89,6.89,7.44,0.805979993,neg_performers,Middle Value,moderate_negative_performance
2677,2677,XD9U GR Equity,XTRKRS-MSCI USA,6099417088,2684,Funds,Xetra ETF,IRELAND,IE,0,102.54,59.96,3/23/2020,11/9/2020,10.79,84.88,88.62,88.97,84.85,67.44,80.27,84.28,86.62,91.91,98.59,94.77,92.76,0.48944404,pos_performers,Middle Value,moderate_positive_performance
2678,2678,CURA CN Equity,CURALEAF HOLDING,6097238528,2685,"Consumer, Non-cyclical",Canadian Sec,UNITED STATES,CA,4.714285851,11.56,2.57,3/19/2020,11/9/2020,70.93,6.02,6.3,6.96,5.25,3.47,4.34,5.74,6.1,8.4,8.22,7.21,9.98,1.383254263,pos_performers,Middle Value,high_positive_performance
2679,2679,EXEL US Equity,EXELIXIS INC,6096293888,2686,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,4.428571224,27.8,13.67,3/17/2020,5/12/2020,14.94,16.7,17.62,17.48,19.29,16.46,24.1,24.14,23.5,23.69,21.58,24.54,20.61,0.679027672,pos_performers,Middle Value,moderate_positive_performance
2680,2680,EMAARMLS UH Equity,EMAAR MALLS PJSC,6094363648,2687,Financial,DFM,UAE,AE,4.333333492,0.53,0.27,3/23/2020,11/26/2019,-5.79,0.52,0.5,0.48,0.42,0.28,0.35,0.37,0.38,0.35,0.38,0.4,0.39,0.647302905,neg_performers,Middle Value,moderate_negative_performance
2681,2681,ORG AU Equity,ORIGIN ENERGY,6091638272,2688,Utilities,ASE,AUSTRALIA,AU,4.461538315,6.12,2.17,3/23/2020,12/18/2019,-40.98,5.94,5.93,5.29,4.58,2.8,3.38,4.12,4.08,3.94,4.02,3.16,2.82,0.946863763,neg_performers,Middle Value,high_negative_performance
2682,2682,900932 CH Equity,SHANG LUJIAZUI-B,6089102336,2689,Financial,Shanghai,CHINA,CN,3,1.04,0.7,5/29/2020,11/18/2019,-13.8,0.92,0.97,0.85,0.84,0.8,0.83,0.73,0.79,0.85,0.86,0.84,0.79,0.405163853,neg_performers,Middle Value,moderate_negative_performance
2683,2683,BL US Equity,BLACKLINE INC,6086203392,2690,Technology,NASDAQ GS,UNITED STATES,US,3.818181753,114.3,38.32,3/18/2020,11/5/2020,108.4,52.45,51.56,61.51,63.02,49.94,59.66,77.44,87.16,90.85,90.82,90.94,97.44,1.044649916,pos_performers,Middle Value,Very_high_positive_performance
2684,2684,603882 CH Equity,GUANGZHOU KING-A,6084545536,2691,"Consumer, Non-cyclical",Shanghai,CHINA,CN,5,17.67,6.63,2/3/2020,10/16/2020,63.95,6.8,7.36,7.31,7.71,7.91,9.77,10.28,11.97,13.67,16.29,15.06,15.81,1.019547483,pos_performers,Middle Value,high_positive_performance
2685,2685,002939 CH Equity,CHINA GREAT WA-A,6082417152,2692,Financial,Shenzhen,CHINA,CN,4,2.44,1.55,4/28/2020,7/13/2020,10.35,1.68,1.99,1.75,1.91,1.68,1.69,1.71,1.76,2.11,2.04,1.92,1.86,0.483257919,pos_performers,Middle Value,moderate_positive_performance
2686,2686,CLGX US Equity,CORELOGIC INC,6080737792,2693,"Consumer, Non-cyclical",New York,UNITED STATES,US,3.181818247,78.75,24.69,3/23/2020,11/16/2020,99.64,41.15,43.71,47.01,48.29,30.19,40.59,49.83,66.44,67.96,66.54,67.71,76.4,1.004490415,pos_performers,Middle Value,high_positive_performance
2687,2687,601162 CH Equity,TIANFENG SECUR-A,6079934976,2694,Financial,Shanghai,CHINA,CN,5,1.22,0.67,2/4/2020,7/10/2020,14.92,0.69,0.96,0.75,0.91,0.72,0.78,0.82,0.87,1.08,1.01,0.95,0.88,0.633397313,pos_performers,Middle Value,moderate_positive_performance
2688,2688,RBI AV Equity,RAIFFEISEN BANK,6077790720,2695,Financial,Vienna,AUSTRIA,AT,3.952380896,25.75,11.56,3/18/2020,1/2/2020,-27.78,23.71,25.11,22.86,20.5,14.17,17.28,18.41,18.12,17.22,17.95,15,14.4,0.757709251,neg_performers,Middle Value,high_negative_performance
2689,2689,EEC AB Equity,ETIHAD ETISALAT,6077218304,2696,Communications,Saudi Arabia,SAUDI ARABIA,SA,2.538461447,8.61,4.92,3/12/2020,10/21/2020,28.98,5.92,6.85,6.89,5.65,6.13,7.41,7.33,7.18,7.29,7.15,7.57,7.6,0.533686875,pos_performers,Middle Value,high_positive_performance
2690,2690,WIZZ LN Equity,WIZZ AIR HOLDING,6073862144,2697,"Consumer, Cyclical",London,SWITZERLAND,JE,3.956521749,60.36,18.35,3/16/2020,11/9/2020,14.52,51.08,51.64,54.1,42.58,26,34.94,42.78,41.71,41.47,50.11,40.93,42.41,0.96992785,pos_performers,Middle Value,moderate_positive_performance
2691,2691,9719 JP Equity,SCSK CORP,6063014400,2698,Technology,Tokyo,JAPAN,JP,3.200000048,58.29,34.38,3/19/2020,2/20/2020,0.48,52.92,52.19,52.18,52.25,43.38,44.95,49.73,48.04,52.13,54.9,55.61,50.45,0.471341974,pos_performers,Middle Value,moderate_positive_performance
2692,2692,HUSQB SS Equity,HUSQVARNA-B SHS,6061429760,2699,Industrial,Stockholm,SWEDEN,SE,3.545454502,12.09,3.7,3/18/2020,10/20/2020,22.96,7.69,8.01,7.52,6.73,4.76,6.01,7.44,8.19,9.79,10.9,11.09,10.3,1.022858884,pos_performers,Middle Value,high_positive_performance
2693,2693,603589 CH Equity,ANHUI KOUZI DI-A,6049051136,2700,"Consumer, Non-cyclical",Shanghai,CHINA,CN,4.857142925,10.75,4.9,3/19/2020,11/12/2020,21.79,7.68,7.89,6.54,6.49,5.7,5.83,6.74,7.59,7.21,8.56,7.47,8.6,0.813441483,pos_performers,Middle Value,high_positive_performance
2694,2694,6753 JP Equity,SHARP CORP,6048677376,2701,"Consumer, Cyclical",Tokyo,JAPAN,JP,2.272727251,16.8,8.34,3/17/2020,12/17/2019,-20.39,15.19,15.51,13.81,11.95,9.99,10.97,10.85,10.45,9.91,12.72,12.3,11.74,0.698259853,neg_performers,Middle Value,high_negative_performance
2695,2695,CACI US Equity,CACI INTL-A,6047972864,2702,Technology,New York,UNITED STATES,US,4.571428776,288.59,156.15,3/18/2020,2/19/2020,1.61,237.2,249.99,272.52,251.13,204.27,251.41,251.32,218.48,211.68,237,215.23,216.25,0.564278816,pos_performers,Middle Value,moderate_positive_performance
2696,2696,3319 HK Equity,A-LIVING SMART C,6045520896,2703,Financial,Hong Kong,CHINA,CN,4.91428566,6.26,3.14,11/28/2019,7/22/2020,24.34,3.27,3.45,3.42,4.47,4.74,5.51,5.62,5.04,5.99,5.11,5.06,4.22,0.669767442,pos_performers,Middle Value,high_positive_performance
2697,2697,KLK MK Equity,KUALA LUMPUR KEP,6043811328,2704,"Consumer, Non-cyclical",Bursa Malays,MALAYSIA,MY,3.736842155,6.2,3.92,3/23/2020,12/30/2019,1.82,5.68,6.06,5.49,5.17,4.7,4.89,5.12,5.18,5.49,5.44,5.47,5.24,0.42796809,pos_performers,Middle Value,moderate_positive_performance
