Ticker,Short Name,Market Cap,Rank(Current Market Cap),Sector,Prim Exch Nm,Country,Cntry of Incorp,Best Analyst Rating,52Wk High,52Wk Low,52Wk Low Dt,52Wk High Dt,1Y Tot Ret (%),2/12/2019,1/1/2020,3/2/2020,2/3/2020,1/4/2020,1/5/2020,1/6/2020,1/7/2020,3/8/2020,1/9/2020,1/10/2020,2/11/2020
ARRY US Equity,ARRAY TECHNOLOGI,4993422336,3163,Energy,NASDAQ GM,UNITED STATES,US,3.400000095,48.88,29.05,10/15/2020,11/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,36.78
YETI US Equity,YETI HOLDINGS IN,4991556096,3164,"Consumer, Cyclical",New York,UNITED STATES,US,4.375,62.72,15.28,3/23/2020,11/6/2020,105.7,31.8,34.78,36.68,29.61,18.06,26.06,32.2,43.85,50.8,53.54,46.53,49.09
SBBB SS Equity,SAMHALLSBYGGNADS,4991042048,3165,Financial,Stockholm,SWEDEN,SE,4,3.46,1.1,5/5/2020,2/21/2020,26.62,2.48,2.45,2.48,2.85,1.68,1.93,2.04,2.61,2.71,2.79,3.07,2.81
IUSE LN Equity,ISHR SP 500 €-H,4989517312,3166,Funds,London,IRELAND,IE,0,94.55,51.25,3/23/2020,11/9/2020,13.08,75.94,79.41,78.99,73.79,59.96,68.39,74.26,76.56,84.57,91.47,86.81,83.99
1308 HK Equity,SITC,4987014656,3167,Industrial,Hong Kong,HONG KONG,KY,5,1.92,0.84,3/23/2020,11/16/2020,105.35,1.12,1.22,1.16,1.15,0.92,0.99,0.98,1.07,1.02,1.31,1.38,1.64
2777 HK Equity,GUANGZHOU R&F -H,4985538048,3168,Financial,Hong Kong,CHINA,CN,3.84210515,2,1.06,3/19/2020,1/3/2020,-10.64,1.72,1.85,1.52,1.59,1.3,1.26,1.3,1.16,1.18,1.27,1.29,1.27
9045 JP Equity,KEIHAN HOLDINGS,4983604224,3169,Industrial,Tokyo,JAPAN,JP,4,50.68,34.65,3/13/2020,11/26/2019,-13.2,49.98,48.78,45.09,40.79,43.66,44.67,47.31,43.75,40.2,42.54,41.31,39.39
603712 CH Equity,TIANJIN712 COM-A,4983075840,3170,Communications,Shanghai,CHINA,CN,5,8.43,2.77,11/25/2019,8/10/2020,103.96,2.97,3.47,3.14,3.95,3.43,3.72,4.13,5.2,6.78,7.59,6.6,6.3
SLAB US Equity,SILICON LABS,4981863936,3171,Technology,NASDAQ GS,UNITED STATES,US,4.076922894,122.9,65.09,3/18/2020,1/24/2020,4.43,104.78,115.98,100.63,91.79,77.62,91.76,91.92,98.01,102.88,104.85,99.07,101.91
MF FP Equity,WENDEL,4979000320,3172,Financial,EN Paris,FRANCE,FR,4.800000191,138.89,59.45,3/18/2020,2/19/2020,-21.25,134.01,132.89,134.59,123.09,75.05,85.71,95.05,94.84,96.87,102.1,90.79,88.49
APPF US Equity,APPFOLIO INC - A,4978960384,3173,Technology,NASDAQ GM,UNITED STATES,US,2.5,180.56,81.01,3/12/2020,6/5/2020,44.68,113.47,109.95,132.46,123.44,96.82,107.8,162,167.45,145.43,171.16,149.26,142.35
KLBN4 BZ Equity,KLABIN SA-PREF,4977373696,3174,Industrial,B3 Day,BRAZIL,BR,3.799999952,1.05,0.46,3/19/2020,8/25/2020,39.65,0.83,0.88,0.97,0.93,0.61,0.64,0.72,0.77,0.78,0.96,0.85,0.83
021240 KS Equity,COWAY CO LTD,4976049664,3175,"Consumer, Cyclical",Korea SE,SOUTH KOREA,KR,4.222222328,83.25,38.12,3/24/2020,11/26/2019,-21.52,76.97,80.54,72.91,58.68,44.62,50.16,55.95,61.44,62.46,67.81,68.17,62.4
002080 CH Equity,SINOMA SCIENCE-A,4975706624,3176,Basic Materials,Shenzhen,CHINA,CN,4.933333397,3.55,1.25,11/25/2019,10/15/2020,114.9,1.28,1.78,1.67,1.92,1.6,1.78,1.74,2.11,3.06,2.9,2.94,2.97
1528 HK Equity,RED STAR MACAL-H,4974416384,3177,Financial,Hong Kong,CHINA,CN,4.400000095,0.81,0.49,5/5/2020,1/20/2020,-17.5,0.75,0.76,0.66,0.67,0.58,0.58,0.57,0.56,0.69,0.65,0.59,0.59
IHYU LN Equity,ISH $ HY CRP $D,4973254144,3178,Funds,London,IRELAND,IE,0,104.87,79.7,3/23/2020,2/17/2020,4.49,101.51,103.5,103.11,101.69,89.15,95.14,96.31,96.43,100.82,101.35,100,100.4
BOKF US Equity,BOK FINL CORP,4967810048,3179,Financial,NASDAQ GS,UNITED STATES,US,3,88.28,34.57,3/23/2020,12/17/2019,-11.52,82.68,87.4,79.49,74.7,41.2,49.55,52.45,53.24,55.02,56.2,51.64,59.74
XLB US Equity,SPDR-MATERIALS,4966273536,3180,Funds,NYSE Arca,UNITED STATES,US,0,72.41,37.69,3/16/2020,11/9/2020,18.89,59.44,61.42,58.84,54.98,43.01,50.79,55.83,56.47,60.02,64.76,62.74,65.28
HAP MK Equity,HAP SENG CONS,4962110976,3181,"Consumer, Non-cyclical",Bursa Malays,MALAYSIA,MY,0,2.46,1.54,3/17/2020,11/22/2019,-13.41,2.39,2.44,2.31,2.14,1.65,1.71,1.71,2.03,2.01,1.74,1.7,1.76
ONEX CN Equity,ONEX CORP,4960780800,3182,Financial,Toronto,CANADA,CA,5,68.9,25.42,3/18/2020,1/20/2020,-13.89,59.67,63.28,64.72,57.77,34.96,45.55,46.79,45.16,44.42,50.74,44.98,43.13
DMP AU Equity,DOMINO'S PIZZA E,4959972352,3183,"Consumer, Cyclical",ASE,AUSTRALIA,AU,2.230769157,69.9,24.19,3/19/2020,10/21/2020,49.09,35.84,36.74,36.13,37.14,30.59,35.98,42.14,48.57,52.89,59.58,57.17,59.9
TWE AU Equity,TREASURY WINE ES,4953754112,3184,"Consumer, Non-cyclical",ASE,AUSTRALIA,AU,3.933333397,13.01,5.04,11/5/2020,11/27/2019,-44.98,12.64,11.4,8.33,7.15,6.19,6.07,6.62,7.38,7.64,6.8,6.37,6.5
688567 CH Equity,FARASIS ENERGY-A,4952933376,3185,"Consumer, Cyclical",Shanghai,CHINA,CN,4.333333492,5.44,3.25,8/27/2020,7/17/2020,0,0,0,0,0,0,0,0,0,4.1,3.91,3.82,4.67
ROOT US Equity,ROOT INC/OH-A,4949608448,3186,Technology,NASDAQ GS,UNITED STATES,US,5,29.48,19.67,11/16/2020,10/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,23.69
KLBF IJ Equity,KALBE FARMA,4949258240,3187,"Consumer, Non-cyclical",Indonesia,INDONESIA,ID,4.666666508,0.12,0.05,3/26/2020,7/21/2020,-0.22,0.11,0.12,0.11,0.08,0.07,0.09,0.1,0.1,0.11,0.11,0.11,0.1
EWT US Equity,ISHARES MSCI TAI,4947942912,3188,Funds,NYSE Arca,UNITED STATES,US,0,49.75,29.15,3/19/2020,11/16/2020,27.38,39.39,41.13,38.5,38.73,32.19,36.01,37.82,40.69,44.42,44.6,45.57,45.56
LANC US Equity,LANCASTER COLONY,4946555392,3189,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,4.333333492,184.97,114.55,3/25/2020,9/15/2020,9.93,157.5,160.1,155.79,149.26,135.05,135.04,154.11,154.89,160.02,177.05,177.63,169.61
EKTAB SS Equity,ELEKTA AB-B,4945667072,3190,"Consumer, Non-cyclical",Stockholm,SWEDEN,SE,3.555555582,13.97,5.95,3/23/2020,11/27/2019,-8.94,12.39,13.17,11.51,10.89,8,9.18,10.66,9.68,11.73,12.42,12.7,11.65
TRGP US Equity,TARGA RESOURCES,4942104064,3191,Energy,New York,UNITED STATES,US,4.142857075,42.13,3.66,3/18/2020,1/6/2020,-34.59,36.53,40.83,36.56,33.91,5.89,11.81,18.29,19.19,18.79,16.97,13.58,16.07
HESM US Equity,HESS MIDSTREAM-A,4940813824,3192,Energy,New York,UNITED STATES,US,4.666666508,25.66,5.7,3/18/2020,1/16/2020,-1.78,20.12,22.68,23.47,19.71,9.33,15.7,18.91,17.98,18.4,17.63,14.94,16.82
MSP US Equity,DATTO HOLDING CO,4939664896,3193,Technology,New York,UNITED STATES,US,0,33.46,26,10/22/2020,11/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,28.11
002683 CH Equity,GUANGDONG HONG-A,4938919936,3194,Energy,Shenzhen,CHINA,CN,4.5,9.53,1.88,11/18/2019,8/7/2020,218.55,1.98,2.71,3.08,4.56,3.19,4.26,4.83,5.06,8.7,8.02,7.4,7.12
DLG IM Equity,DE'LONGHI SPA,4937703424,3195,"Consumer, Cyclical",BrsaItaliana,ITALY,IT,3.75,37.97,12.49,3/12/2020,9/18/2020,54.39,20.81,21.14,19.14,17.4,16.77,18.12,21.21,26.52,31.72,32.89,34.72,32
SPEM US Equity,SPDR PORTFOLIO E,4936750080,3196,Funds,NYSE Arca,UNITED STATES,US,0,40.82,25.1,3/18/2020,11/9/2020,14.76,35.77,37.59,35.68,34.69,27.38,29.55,32.24,33.84,36.25,37.78,36.9,37.48
JHG US Equity,JANUS HENDERSON,4936050176,3197,Financial,New York,BRITAIN,JE,2.538461447,28.75,11.81,3/23/2020,10/14/2020,13.07,25.25,24.45,25.51,21.66,14.25,17.54,22.14,20.33,20.94,20.52,21.6,24.49
3105 TT Equity,WIN SEMI,4934171648,3198,Technology,Taipei,TAIWAN,TW,3.913043499,12.23,6.42,3/19/2020,7/28/2020,12.18,9.77,9.84,8.93,9.05,8.65,9.05,8.82,9.9,10.16,9.81,9.87,10.59
HWDN LN Equity,HOWDEN JOINERY G,4933842944,3199,"Consumer, Cyclical",London,BRITAIN,GB,3.769230843,9.55,4.55,3/19/2020,2/12/2020,3.47,8.21,8.92,9.05,8.23,6.14,6.63,7.3,6.91,6.48,7.45,7.68,8.28
PAG US Equity,PENSKE AUTOMOTIV,4929400320,3200,"Consumer, Cyclical",New York,UNITED STATES,US,4.199999809,61.73,19.99,3/19/2020,11/16/2020,15.06,50.61,50.22,47.32,46.79,26.15,34.14,35.99,39.09,44.76,48.91,47.97,52.57
EREGL TI Equity,EREGLI,4927028736,3201,Basic Materials,Istanbul,TURKEY,TR,4.619047642,1.68,1.05,3/17/2020,11/11/2020,54.23,1.44,1.52,1.53,1.33,1.14,1.15,1.19,1.23,1.1,1.17,1.23,1.17
DPH LN Equity,DECHRA PHARMA,4925912064,3202,"Consumer, Non-cyclical",London,BRITAIN,GB,3.363636255,47.11,24.07,3/17/2020,10/26/2020,23.44,35.72,38.45,36.49,34.02,28.93,33.79,34.73,36.24,38.42,42.02,41.34,44.7
1888 HK Equity,KB LAMINATES,4925888000,3203,Basic Materials,Hong Kong,HONG KONG,KY,5,1.69,0.75,3/19/2020,10/22/2020,45.97,1.13,1.24,1.02,1.05,0.9,0.98,0.91,1.01,1.12,1.33,1.37,1.6
6952 JP Equity,CASIO COMPUTER,4925202944,3204,Industrial,Tokyo,JAPAN,JP,4.090909004,21.18,11.54,3/19/2020,1/24/2020,1.79,19.08,20.17,18.47,17.4,13.86,15.41,17.54,17.05,14.19,16.2,16.05,15.59
DGRW US Equity,WISDOMTREE U.S.,4924990464,3205,Funds,NASDAQ GM,UNITED STATES,US,0,53.17,33.21,3/23/2020,11/9/2020,12.64,47.2,48.47,47.89,45.56,37.38,41.99,44.72,45.51,48,50.92,49.69,48.48
THO US Equity,THOR INDUSTRIES,4922612736,3206,"Consumer, Cyclical",New York,UNITED STATES,US,4.400000095,121.33,32.3,3/23/2020,8/3/2020,46.33,63.76,74.29,82.11,77.55,37.79,62.94,87.25,105.2,120.74,95.06,98.61,86.61
2651 JP Equity,LAWSON INC,4922049536,3207,"Consumer, Cyclical",Tokyo,JAPAN,JP,2.692307711,59.72,45.1,10/30/2020,1/14/2020,-16.12,55.76,56.97,57.61,54.1,53.98,51.88,54.56,49.15,48.17,49.05,47.56,46.83
ICSH US Equity,ISHARES ULTRA SH,4921622016,3208,Funds,Cboe BZX,UNITED STATES,US,0,50.6,47.9,3/20/2020,3/9/2020,1.76,50.32,50.33,50.39,50.41,49.88,50.3,50.47,50.52,50.54,50.56,50.55,50.51
EVT GR Equity,EVOTEC SE,4918377984,3209,"Consumer, Non-cyclical",Xetra,GERMANY,DE,4.727272511,30.56,19.16,3/16/2020,2/11/2020,33.78,21.45,25.85,26.84,25.46,21.7,24.87,27.36,27.46,27.07,26.88,26.16,26.5
ORI AU Equity,ORICA LTD,4917899264,3210,Industrial,ASE,AUSTRALIA,AU,3.833333254,16.3,7.68,3/23/2020,11/29/2019,-30.84,16.1,15.42,14.7,12.82,10.29,10.85,11.78,11.44,12.19,12.47,11.22,10.6
EUN2 GR Equity,ISH CORE STX50,4917245952,3211,Funds,Xetra ETF,IRELAND,IE,0,43.08,25.4,3/16/2020,2/12/2020,-3.97,40.71,42.82,40.97,38.34,28.87,32.51,34.75,37.36,39.1,39.56,38.05,35.66
PSTG US Equity,PURE STORAGE-A,4913670656,3212,Technology,New York,UNITED STATES,US,4.304347992,20.39,7.93,3/18/2020,11/19/2019,-6.48,15.73,17.11,17.76,15.76,11.25,13.37,16.97,17.29,18.09,15.02,15.79,16.58
DLN LN Equity,DERWENT LONDON,4911606784,3213,Financial,London,BRITAIN,GB,3.400000095,56.76,28.45,9/25/2020,2/25/2020,-9.4,46.67,53.16,53.92,50.47,38.62,38.97,37.62,36.07,37.55,36.88,33.5,34.38
600732 CH Equity,SHANGHAI AIKO-A,4910372352,3214,Energy,Shanghai,CHINA,CN,4.714285851,2.44,0.92,11/18/2019,7/30/2020,125.33,1.02,1.12,1.18,1.66,1,1.09,1.08,1.58,2.29,2.16,2.08,2.27
TFII CN Equity,TFI INTERNATIONA,4909799936,3215,Industrial,Toronto,CANADA,CA,4.909090996,52.64,15.95,3/18/2020,11/16/2020,60.36,32.77,33.71,31.95,31.03,20.82,27.08,30.82,35.49,43.36,45.44,42.72,46.14
PE US Equity,PARSLEY ENERGY-A,4908959232,3216,Energy,New York,UNITED STATES,US,4.592592716,20.13,3.92,3/18/2020,1/6/2020,-17.55,15.18,18.91,16.47,13.18,5.55,8.84,9.47,10.42,10.82,10.82,9.1,10.43
9995 HK Equity,REMEGEN CO LTD-H,4908638208,3217,"Consumer, Non-cyclical",Hong Kong,CHINA,CN,5,10.42,7.82,11/9/2020,11/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0
BUACEMEN NL Equity,BUA CEMENT PLC,4907877376,3218,Basic Materials,Lagos,NIGERIA,NG,2,0.15,0.07,4/16/2020,11/13/2020,0,0,0,0.1,0.1,0.09,0.08,0.11,0.11,0.11,0.1,0.11,0.12
CHC AU Equity,CHARTER HALL GRO,4907832320,3219,Financial,ASE,AUSTRALIA,AU,3.666666746,10.67,2.91,3/24/2020,11/16/2020,27.76,7.41,7.77,8.54,7.96,4.38,4.55,6.61,6.85,7.49,9.07,9.14,8.64
600988 CH Equity,CHIFENG JILONG-A,4903112704,3220,Basic Materials,Shanghai,CHINA,CN,4.857142925,3.65,0.64,11/18/2019,8/7/2020,276.43,0.64,0.72,0.81,1.24,1.25,1.18,1.42,1.69,2.69,3.24,2.58,2.75
YES IN Equity,YES BANK LTD,4902092288,3221,Financial,Natl India,INDIA,IN,1.857142806,1.17,0.07,3/6/2020,3/18/2020,-77.79,0.89,0.65,0.5,0.43,0.31,0.37,0.36,0.36,0.16,0.2,0.18,0.16
VNT US Equity,VONTIER CORP,4901505024,3222,Industrial,New York,UNITED STATES,US,4.599999905,39,26.36,10/13/2020,10/6/2020,0,0,0,0,0,0,0,0,0,0,0,34,29.96
7911 JP Equity,TOPPAN PRINTING,4899850240,3223,"Consumer, Non-cyclical",Tokyo,JAPAN,JP,4.5,21.14,12.32,10/30/2020,12/19/2019,-28.9,19.97,20.81,20.14,17.35,14.75,14.38,17.35,16.07,15.42,15.24,14,13.01
FFIN US Equity,FIRST FIN BANKSH,4898665984,3224,Financial,NASDAQ GS,UNITED STATES,US,2.599999905,36.45,20.7,3/12/2020,12/19/2019,0.53,34.36,35.1,34.11,30.51,25.3,27.56,30.47,28.13,30.03,30.59,28.09,30.1
FOUR US Equity,SHIFT4 PAYMENT-A,4896712704,3225,"Consumer, Non-cyclical",New York,UNITED STATES,US,4.454545498,64.35,30,6/11/2020,11/9/2020,0,0,0,0,0,0,0,0,34,39.6,51.02,49.69,47.82
600637 CH Equity,ORIENTAL PEARL-A,4895415296,3226,"Consumer, Cyclical",Shanghai,CHINA,CN,3.599999905,1.82,1.21,11/18/2019,1/20/2020,9.84,1.25,1.34,1.36,1.5,1.22,1.28,1.4,1.36,1.52,1.55,1.43,1.38
KOMB CP Equity,KOMERCNI BANKA,4894650880,3227,Financial,Prague SE,CZECH,CZ,4.052631378,36.96,17.93,10/15/2020,1/2/2020,-27.83,34.27,36.6,34.41,31.27,18.94,21.14,21.56,23.35,22.83,24.32,21.17,20.79
ACKB BB Equity,ACKERMANS & VAN,4893320192,3228,Industrial,EN Brussels,BELGIUM,BE,4,166.91,119.23,10/29/2020,2/11/2020,-11.46,150.18,156.66,160.13,147.58,126.62,132.84,138.57,129.09,129.71,142.13,130.37,124.88
WSC US Equity,WILLSCOT MOBILE,4885398016,3229,Industrial,NASDAQ CM,UNITED STATES,US,4.636363506,22.23,7.45,3/19/2020,11/9/2020,28.34,17.58,18.49,19.11,17.13,9.59,11.09,14.04,13.11,15.17,18.23,17.16,18.72
600862 CH Equity,AVIC AVIATION -A,4884723200,3230,Industrial,Shanghai,CHINA,CN,4.933333397,4.45,1.34,11/27/2019,8/10/2020,157.19,1.36,1.58,1.49,1.92,1.72,2.09,2.31,2.38,3.58,3.61,3.67,3.49
FNDF US Equity,SCHW FUNDAM INTL,4880750080,3231,Funds,NYSE Arca,UNITED STATES,US,0,29.21,17.79,3/18/2020,1/2/2020,-0.16,28.62,28.92,27.64,25.73,20.08,21.54,23.72,23.74,24.35,25.28,24.65,24.26
002926 CH Equity,HUAXI SECURITI-A,4880536576,3232,Financial,Shenzhen,CHINA,CN,4,2.11,1.28,2/4/2020,7/13/2020,31.73,1.33,1.58,1.36,1.69,1.44,1.44,1.47,1.55,1.87,1.88,1.76,1.75
SOL AU Equity,WASHINGTON H. SO,4879001600,3233,Diversified,ASE,AUSTRALIA,AU,3,20.48,10.06,3/13/2020,11/12/2020,34.59,15.4,15.09,13.89,12.92,10.47,11.34,13.14,13.5,14.16,15.24,16.93,17.92
BRX US Equity,BRIXMOR PROPERTY,4877132800,3234,Financial,New York,UNITED STATES,US,3.5,22.39,7.51,4/3/2020,11/18/2019,-22.36,21.4,21.61,20.34,18.65,8.56,11.1,12.06,13.13,11.4,12.03,12.09,11.2
600068 CH Equity,CHINA GEZHOUBA-A,4874192384,3235,Industrial,Shanghai,CHINA,CN,5,1.12,0.76,2/4/2020,7/14/2020,18.48,0.87,0.96,0.81,1.04,0.92,0.92,0.85,0.85,0.97,0.92,0.87,1.05
BWY LN Equity,BELLWAY PLC,4868915200,3236,"Consumer, Cyclical",London,BRITAIN,GB,4.411764622,55.84,20.05,3/19/2020,2/20/2020,-4.68,42.85,50.47,52.11,47.07,25.74,34.04,33.37,31.55,33.7,31.47,30.79,30.34
IDIA SW Equity,IDORSIA LTD,4865689088,3237,"Consumer, Non-cyclical",SIX-SW,SWITZERLAND,CH,4.230769157,34.9,19.73,3/16/2020,1/24/2020,8.09,26.97,31,34.12,28.06,25.07,29.07,30.4,32.28,28.46,29.61,26.93,26.21
EMBE LN Equity,ISH JPM$EM BD €H,4865048064,3238,Funds,London,IRELAND,IE,0,111.38,73.73,3/19/2020,3/4/2020,4.16,102.72,106.72,105.97,106.06,85.85,89.85,97.42,101.2,108.79,110.94,106.46,104.48
3288 JP Equity,OPEN HOUSE CO L,4863362048,3239,"Consumer, Cyclical",Tokyo,JAPAN,JP,3.75,39.79,15.6,3/19/2020,11/10/2020,24.63,26.78,28.81,26.98,26.48,19.2,21.33,28.17,33.33,29.41,35.7,36,34
300741 CH Equity,HUABAO FLAVOUR-A,4863051264,3240,Basic Materials,Shenzhen,CHINA,CN,4.666666508,10.73,3.86,2/4/2020,7/15/2020,116.6,4.08,4.43,3.89,4.36,4.23,4.11,4.5,5.25,8.06,7.72,7.44,7.88
600027 CH Equity,HUADIAN POWER-A,4862993920,3241,Utilities,Shanghai,CHINA,CN,4.043478489,0.66,0.42,3/23/2020,8/20/2020,4.3,0.54,0.53,0.45,0.49,0.48,0.52,0.52,0.49,0.52,0.59,0.52,0.5
CUZ US Equity,COUSINS PROP,4861025792,3242,Financial,New York,UNITED STATES,US,4.599999905,42.99,21.15,3/18/2020,2/21/2020,-16.63,40.09,41.2,41.37,37.19,27.8,29.08,31.15,30.01,30.3,29.59,29.24,26.31
ECM LN Equity,ELECTROCOMPONENT,4860200448,3243,Industrial,London,BRITAIN,GB,3.583333254,10.97,4.81,3/16/2020,11/16/2020,29.25,8.46,8.98,8.73,7.76,6.26,7.1,7.95,8.36,8.75,8.95,9.25,8.84
GBS LN Equity,GLD BULLION SCRT,4859426304,3244,Funds,London,JERSEY,JE,0,193.46,135.94,3/16/2020,8/6/2020,25.79,137.26,142.71,147.8,149.31,148.61,158.93,162.91,164.99,184.4,184.62,178.52,176.74
GARAN TI Equity,GARANTI,4859163136,3245,Financial,Istanbul,TURKEY,TR,4.75,2.13,0.78,8/7/2020,2/6/2020,-7.12,1.76,1.87,1.98,1.54,1.17,1.19,1.17,1.21,1.01,0.93,0.92,0.78
9989 JP Equity,SUNDRUG CO LTD,4858967040,3246,"Consumer, Cyclical",Tokyo,JAPAN,JP,3.333333254,40.94,26.27,3/23/2020,11/9/2020,10.68,35.49,36.4,33.96,32.39,31.52,34.37,33.65,33.19,34.45,37.16,37.57,37.63
873 HK Equity,SHIMAO SERVICES,4856245760,3247,Financial,Hong Kong,CHINA,KY,1,2.14,1.81,11/4/2020,10/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,2.13
6471 JP Equity,NSK LTD,4849338368,3248,Industrial,Tokyo,JAPAN,JP,4,10.12,5.33,3/17/2020,12/13/2019,-11.63,9.88,9.58,8.46,7.62,5.99,6.67,7.37,7.29,6.69,7.65,7.59,8.28
2670 JP Equity,ABC-MART INC,4843150336,3249,"Consumer, Cyclical",Tokyo,JAPAN,JP,3,70.38,41.51,4/6/2020,12/13/2019,-18.21,68.42,68.48,64.32,57.35,49.22,50.38,61.16,58.18,52.79,53.1,51.82,51.5
IEL AU Equity,IDP EDUCATION LT,4841950208,3250,"Consumer, Non-cyclical",ASE,AUSTRALIA,AU,3.799999952,18.56,5.75,3/19/2020,2/13/2020,40.47,12.56,12.05,11.09,13.84,7.04,9.06,11.64,11.48,9.45,14.06,13.47,13.89
600859 CH Equity,WANGFUJING GRO-A,4840020992,3251,"Consumer, Cyclical",Shanghai,CHINA,CN,5,11.32,1.65,2/4/2020,7/9/2020,189.43,1.84,2.01,1.73,1.79,1.69,1.84,3.71,7.03,9.31,7.52,7.08,5.9
4921 JP Equity,FANCL CORP,4838328320,3252,"Consumer, Non-cyclical",Tokyo,JAPAN,JP,4.272727489,37.65,18.89,3/17/2020,11/16/2020,28.32,26.91,26.8,26.04,25.58,21.2,23.18,28.72,28.91,29.22,33.25,32.45,31.76
RBC US Equity,REGAL BELOIT COR,4835709952,3253,Industrial,New York,UNITED STATES,US,4.333333492,119.44,51.99,3/23/2020,11/16/2020,47.5,81.91,85.61,78.45,80.9,60.21,69.27,81.26,84.75,94.89,101.07,93.58,104.91
034220 KS Equity,LG DISPLAY CO LT,4834953728,3254,Industrial,Korea SE,SOUTH KOREA,KR,4.064516068,14.55,7.04,3/19/2020,9/14/2020,7.07,12.6,14.06,12.63,11.33,8.57,9.03,8.7,9.78,10.38,12.57,13.2,12.65
HSX LN Equity,HISCOX LTD,4833558528,3255,Financial,London,BERMUDA,BM,4.133333206,19.07,7.56,5/4/2020,1/6/2020,-13.84,17.42,18.88,17.19,16.34,11.07,8.58,9.31,9.99,9.86,10.4,11.24,10.88
1475 JP Equity,ISHARES CORE TOP,4830142976,3256,Funds,Tokyo,JAPAN,JP,0,17.14,11.29,3/13/2020,12/13/2019,4.35,16.06,16.2,15.72,14.35,12.91,13.75,14.91,14.68,14.71,15.48,15.73,15.69
1882 HK Equity,HAITIAN INTL,4827754496,3257,Industrial,Hong Kong,CHINA,KY,4.900000095,3.02,1.56,3/19/2020,11/16/2020,29.99,2.32,2.42,2.19,2.01,1.85,1.8,2.08,2.03,2.38,2.47,2.32,2.58
AXFO SS Equity,AXFOOD AB,4825341440,3258,"Consumer, Non-cyclical",Stockholm,SWEDEN,SE,3,25.01,16.73,3/16/2020,4/6/2020,-0.23,21.63,22.25,20.76,19.12,20.42,21.05,22.35,21.69,22.55,22.07,22.98,23.05
CBQK QD Equity,COMMERCIAL BANK,4823866880,3259,Financial,Qatar,QATAR,QA,3.857142925,1.36,0.99,5/21/2020,1/14/2020,1.33,1.21,1.28,1.26,1.21,1.04,1.09,1.06,1.05,1.13,1.12,1.11,1.13
IAG CN Equity,IA FINANCIAL COR,4821854720,3260,Financial,Toronto,CANADA,CA,4.75,57.37,20.94,3/23/2020,2/6/2020,-10.66,51,54.93,55.19,48.34,29.25,31.95,32.09,33.48,35.09,36.4,34.76,36.26
6841 JP Equity,YOKOGAWA ELEC,4816306176,3261,Industrial,Tokyo,JAPAN,JP,4.428571224,19.14,8.33,3/19/2020,1/20/2020,0.8,18.47,17.75,17.64,16.14,11.59,13.37,14.45,15.4,15.83,16.22,15.77,14.91
VAS AU Equity,VAN-AUS SH I ETF,4811153920,3262,Funds,ASE,AUSTRALIA,AU,0,61.83,32.64,3/23/2020,2/20/2020,0.55,59.64,59.96,58.59,53.17,40.27,43.03,50.2,52.06,53.55,56.27,53.96,53.47
000021 CH Equity,SHENZHEN KAIFA-A,4811146240,3263,Industrial,Shenzhen,CHINA,CN,5,4.13,1.35,11/29/2019,7/13/2020,103.67,1.37,1.75,1.91,2.71,2.44,2.87,3.28,3.1,3.75,3.73,3.04,3.18
SPL PW Equity,SANTANDER BANK,4811097088,3264,Financial,Warsaw,POLAND,PL,3.882352829,81.96,30.28,10/30/2020,2/11/2020,-42.32,72.78,81.04,75.34,67.15,39.36,39.2,41.72,43.88,40.58,39.79,37.35,33.09
FTEC US Equity,FID-INFO TECH,4808331776,3265,Funds,NYSE Arca,UNITED STATES,US,0,100.77,53,3/23/2020,9/2/2020,41.07,68.88,72.48,76.13,73.37,59.66,69.35,77.31,82.47,89.3,99.33,93.12,88.2
BZU IM Equity,BUZZI UNICEM SPA,4807922176,3266,Industrial,BrsaItaliana,ITALY,IT,4.058823586,26.2,14.45,3/16/2020,11/27/2019,-7.58,24.39,25.18,23.63,20.82,17.24,19.65,20.09,21.54,23.06,24.54,23.22,22.72
XSP CN Equity,ISHARES CORE S&P,4805494784,3267,Funds,Toronto,CANADA,CA,0,30.43,16.2,3/23/2020,11/9/2020,13.84,26.06,27.39,26.96,25.53,19,21.92,24.54,24.72,26.47,29.25,27.54,27.07
3436 JP Equity,SUMCO CORP,4804084736,3268,Technology,Tokyo,JAPAN,JP,4.052631378,17.97,9.36,3/23/2020,2/21/2020,7.54,15.51,16.81,15.69,15.71,12.41,14.1,15.46,15.14,15.42,13.5,13.97,15.19
AIV US Equity,APARTMENT INVEST,4793483776,3269,Financial,New York,UNITED STATES,US,3.428571463,55.68,24.53,3/24/2020,2/21/2020,-24.15,52.35,51.65,52.77,49.49,32.32,36.47,37.95,38.81,37.37,36,35.19,32.12
7752 JP Equity,RICOH CO LTD,4792961536,3270,Technology,Tokyo,JAPAN,JP,4,11.81,6.03,11/6/2020,1/28/2020,-38.28,10.31,10.97,11.53,9.49,7.02,6.74,7.51,7.08,6.65,7.28,6.69,6.74
